study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Beermann1979	JG	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_JG	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Beermann1979	SH	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_SH	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Beermann1979	NK	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_NK	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Beermann1979	NL	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_NL	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Beermann1979	GN	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_GN	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Beermann1979	SP	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_SP	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Beermann1979	SL	patients	1.0	HCTZ75	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_SL	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Beermann1979	JG	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_JG	24.0	hr	17.6	NA	NA	NA	NA	mg	NA
Beermann1979	SH	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_SH	24.0	hr	9.1	NA	NA	NA	NA	mg	NA
Beermann1979	NK	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_NK	24.0	hr	9.2	NA	NA	NA	NA	mg	NA
Beermann1979	NL	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_NL	24.0	hr	4.7	NA	NA	NA	NA	mg	NA
Beermann1979	GN	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_GN	24.0	hr	10.8	NA	NA	NA	NA	mg	NA
Beermann1979	SP	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_SP	24.0	hr	33.9	NA	NA	NA	NA	mg	NA
Beermann1979	SL	patients	1.0	HCTZ75	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_SL	24.0	hr	33.7	NA	NA	NA	NA	mg	NA
Beermann1979	JG	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_JG	168.0	hr	23.3	NA	NA	NA	NA	mg	NA
Beermann1979	SH	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_SH	168.0	hr	10.4	NA	NA	NA	NA	mg	NA
Beermann1979	NK	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_NK	168.0	hr	18.3	NA	NA	NA	NA	mg	NA
Beermann1979	GN	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_GN	168.0	hr	13.9	NA	NA	NA	NA	mg	NA
Beermann1979	SP	patients	1.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_SP	168.0	hr	35.8	NA	NA	NA	NA	mg	NA
Beermann1979	SL	patients	1.0	HCTZ75	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_SL	168.0	hr	39.8	NA	NA	NA	NA	mg	NA
Beermann1979	JG	patients	1.0	HCTZ50	recovery	hydrochlorothiazide	urine	G-L C	recovery_JG	168.0	hr	46.6	NA	NA	NA	NA	percent	NA
Beermann1979	SH	patients	1.0	HCTZ50	recovery	hydrochlorothiazide	urine	G-L C	recovery_SH	168.0	hr	20.8	NA	NA	NA	NA	percent	NA
Beermann1979	NK	patients	1.0	HCTZ50	recovery	hydrochlorothiazide	urine	G-L C	recovery_NK	168.0	hr	36.6	NA	NA	NA	NA	percent	NA
Beermann1979	GN	patients	1.0	HCTZ50	recovery	hydrochlorothiazide	urine	G-L C	recovery_GN	168.0	hr	27.8	NA	NA	NA	NA	percent	NA
Beermann1979	SP	patients	1.0	HCTZ50	recovery	hydrochlorothiazide	urine	G-L C	recovery_SP	168.0	hr	71.6	NA	NA	NA	NA	percent	NA
Beermann1979	SL	patients	1.0	HCTZ75	recovery	hydrochlorothiazide	urine	G-L C	recovery_SL	168.0	hr	53.0	NA	NA	NA	NA	percent	NA
Beermann1979	NA	control	8.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ50	0.0	hr	NA	0.0	NA	NA	NA	mg	Fig2; controls from Beermann1977a Tab4 (excretion completed after 48 hr)
Beermann1979	NA	control	8.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ50	48.0	hr	NA	32.4	NA	8.6	NA	mg	Fig2; controls from Beermann1977a Tab4 (excretion completed after 48 hr)
Beermann1979	NA	control	8.0	HCTZ75	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ75	0.0	hr	NA	0.0	NA	NA	NA	mg	Fig2; controls from Beermann1977a Tab4 (excretion completed after 48 hr)
Beermann1979	NA	control	8.0	HCTZ75	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ75	48.0	hr	NA	48.9	NA	7.6	NA	mg	Fig2; controls from Beermann1977a Tab4 (excretion completed after 48 hr)
Beermann1979	JG	patients	1.0	HCTZ50	clearance	hydrochlorothiazide	urine	G-L C	clearance_JG	168.0	hr	77.0	NA	NA	NA	NA	ml/min	NA
