study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Hsiao2015	all	27	NA	species	27	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Hsiao2015	all	27	NA	healthy	27	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Hsiao2015	all	27	NA	sex	27	NA	MF	NA	NA	NA	NA	NA	NA	NA	NA
Hsiao2015	men	23	all	sex	23	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Hsiao2015	women	4	all	sex	4	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Hsiao2015	men	23	NA	age	23	NA	NA	42.7	NA	9.7	NA	NA	NA	yr	NA
Hsiao2015	all	27	NA	overnight fast	27	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
