study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Hunninghake1986	HCTZ75	0	24	hr	oral	single dose	dosing	tablet	hydrochlorothiazide	75	mg	NA
Hunninghake1986	CHOL_single_-2	-2	24	hr	oral	single dose	dosing	suspension	cholestyramine	8	g	in 240ml water
Hunninghake1986	CHOL_single_2	2	24	hr	oral	single dose	dosing	suspension	cholestyramine	8	g	in 240ml water
Hunninghake1986	CHOL_single_4	4	24	hr	oral	single dose	dosing	suspension	cholestyramine	8	g	in 240ml water
Hunninghake1986	CHOL_multi	-24	24	hr	oral	multiple dose	dosing	suspension	cholestyramine	8	g	in 240ml water
Hunninghake1986	CHOL_multi	-12	24	hr	oral	multiple dose	dosing	suspension	cholestyramine	8	g	in 240ml water
Hunninghake1986	CHOL_multi	4	24	hr	oral	multiple dose	dosing	suspension	cholestyramine	8	g	in 240ml water
