study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Ripley2000	NA	black	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_black_supine	0.0	hr	NA	9.08424908424908	13.9194139194139	4.83516483516482	1.61172161172161	ng/ml	ng/ml/hr
Ripley2000	NA	black	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_black_supine	6.0	hr	NA	8.93772893772893	12.3076923076923	3.36996336996337	1.12332112332112	ng/ml	ng/ml/hr
Ripley2000	NA	black	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_black_supine	12.0	hr	NA	7.47252747252747	10.2564102564102	2.78388278388273	0.92796092796091	ng/ml	ng/ml/hr
Ripley2000	NA	black	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_black_supine	24.0	hr	NA	11.4285714285714	15.6776556776556	4.2490842490842	1.4163614163614	ng/ml	ng/ml/hr
Ripley2000	NA	black	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_black_supine	36.0	hr	NA	11.1355311355311	17.5824175824175	6.4468864468864	2.14896214896213	ng/ml	ng/ml/hr
Ripley2000	NA	white	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_white_supine	0.0	hr	NA	12.1611721611721	17.2893772893772	5.1282051282051	1.7094017094017	ng/ml	ng/ml/hr
Ripley2000	NA	white	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_white_supine	6.0	hr	NA	12.7472527472527	17.7289377289377	4.981684981685	1.66056166056167	ng/ml	ng/ml/hr
Ripley2000	NA	white	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_white_supine	12.0	hr	NA	8.79120879120879	11.1355311355311	2.34432234432231	0.78144078144077	ng/ml	ng/ml/hr
Ripley2000	NA	white	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_white_supine	24.0	hr	NA	16.4102564102564	28.1318681318681	11.7216117216117	3.9072039072039	ng/ml	ng/ml/hr
Ripley2000	NA	white	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_white_supine	36.0	hr	NA	10.1098901098901	13.7728937728937	3.6630036630036	1.2210012210012	ng/ml	ng/ml/hr
Ripley2000	NA	black	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_black_upright	0.0	hr	NA	12.1611721611721	17.8754578754578	5.7142857142857	1.9047619047619	ng/ml	ng/ml/hr
Ripley2000	NA	black	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_black_upright	6.0	hr	NA	13.4798534798534	21.8315018315018	8.3516483516484	2.7838827838828	ng/ml	ng/ml/hr
Ripley2000	NA	black	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_black_upright	12.0	hr	NA	15.5311355311355	24.6153846153846	9.0842490842491	3.02808302808303	ng/ml	ng/ml/hr
Ripley2000	NA	black	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_black_upright	24.0	hr	NA	20.2197802197802	26.6666666666666	6.4468864468864	2.14896214896213	ng/ml	ng/ml/hr
Ripley2000	NA	black	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_black_upright	36.0	hr	NA	15.9706959706959	23.1501831501831	7.1794871794872	2.3931623931624	ng/ml	ng/ml/hr
Ripley2000	NA	white	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_white_upright	0.0	hr	NA	18.9010989010989	28.1318681318681	9.2307692307692	3.07692307692307	ng/ml	ng/ml/hr
Ripley2000	NA	white	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_white_upright	6.0	hr	NA	23.003663003663	32.3809523809523	9.3772893772893	3.1257631257631	ng/ml	ng/ml/hr
Ripley2000	NA	white	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_white_upright	12.0	hr	NA	20.9523809523809	29.8901098901098	8.9377289377289	2.97924297924297	ng/ml	ng/ml/hr
Ripley2000	NA	white	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_white_upright	24.0	hr	NA	23.1501831501831	33.8461538461538	10.6959706959707	3.56532356532357	ng/ml	ng/ml/hr
Ripley2000	NA	white	9.0	HCTZ25	concentration	aldosterone	plasma	RIA	aldo_plasma_hctz_white_upright	36.0	hr	NA	25.054945054945	35.018315018315	9.96336996337	3.32112332112333	ng/ml	ng/ml/hr
