study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Vaidyanathan2006	NA	amlodipine	19.0	ALI300A	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone1	0.0	hr	NA	29.63	NA	NA	NA	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	19.0	ALI300A	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone1	0.5	hr	NA	175.08	143.98	135.561757144115	31.1	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	19.0	ALI300A	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone1	1.0	hr	NA	210.1	179.16	134.864333313148	30.94	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	19.0	ALI300A	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone1	2.0	hr	NA	218.18	168.33	217.291112335503	49.85	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	19.0	ALI300A	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone1	3.0	hr	NA	177.78	142.62	153.25888685489	35.16	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	19.0	ALI300A	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone1	4.0	hr	NA	126.6	106.99	85.4780082828326	19.61	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	19.0	ALI300A	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone1	6.0	hr	NA	99.66	82.63	74.2320490084977	17.03	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	19.0	ALI300A	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone1	8.0	hr	NA	75.42	66.4	39.3172684707369	9.02	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	19.0	ALI300A	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone1	10.0	hr	NA	61.95	53.32	37.617297882756	8.63	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	19.0	ALI300A	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone1	12.0	hr	NA	48.48	43.39	22.186795622622	5.09	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	19.0	ALI300A	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone1	16.0	hr	NA	40.4	NA	NA	NA	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	19.0	ALI300A	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone1	24.0	hr	NA	33.67	NA	NA	NA	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	18.0	ALI300AML,AML10	concentration	aliskiren	plasma	LC MS/MS	aliskiren_amlodipine	0.0	hr	NA	32.12	41.14	38.268618997816	9.02	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	18.0	ALI300AML,AML10	concentration	aliskiren	plasma	LC MS/MS	aliskiren_amlodipine	0.5	hr	NA	118.72	143.07	103.308300731355	24.35	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	18.0	ALI300AML,AML10	concentration	aliskiren	plasma	LC MS/MS	aliskiren_amlodipine	1.0	hr	NA	144.88	167.88	97.5807358037435	23.0	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	18.0	ALI300AML,AML10	concentration	aliskiren	plasma	LC MS/MS	aliskiren_amlodipine	2.0	hr	NA	286.96	364.99	331.053252815918	78.03	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	18.0	ALI300AML,AML10	concentration	aliskiren	plasma	LC MS/MS	aliskiren_amlodipine	3.0	hr	NA	226.06	270.72	189.476333086747	44.66	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	18.0	ALI300AML,AML10	concentration	aliskiren	plasma	LC MS/MS	aliskiren_amlodipine	4.0	hr	NA	265.31	332.06	283.196265865212	66.75	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	18.0	ALI300AML,AML10	concentration	aliskiren	plasma	LC MS/MS	aliskiren_amlodipine	6.0	hr	NA	162.92	197.65	147.346911063653	34.73	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	18.0	ALI300AML,AML10	concentration	aliskiren	plasma	LC MS/MS	aliskiren_amlodipine	8.0	hr	NA	118.72	143.98	107.169103756633	25.26	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	18.0	ALI300AML,AML10	concentration	aliskiren	plasma	LC MS/MS	aliskiren_amlodipine	10.0	hr	NA	82.63	101.13	78.4888527117068	18.5	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	18.0	ALI300AML,AML10	concentration	aliskiren	plasma	LC MS/MS	aliskiren_amlodipine	12.0	hr	NA	62.79	75.87	55.4937401875203	13.08	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	18.0	ALI300AML,AML10	concentration	aliskiren	plasma	LC MS/MS	aliskiren_amlodipine	16.0	hr	NA	47.45	55.12	32.5410540702049	7.66999999999999	ng/ml	NA
Vaidyanathan2006	NA	amlodipine	18.0	ALI300AML,AML10	concentration	aliskiren	plasma	LC MS/MS	aliskiren_amlodipine	24.0	hr	NA	39.33	44.75	22.9951125241865	5.42	ng/ml	NA
Vaidyanathan2006	NA	valsartan	19.0	ALI300V	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone2	0.0	hr	NA	27.99	NA	NA	NA	ng/ml	NA
Vaidyanathan2006	NA	valsartan	19.0	ALI300V	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone2	0.5	hr	NA	200.44	241.07	177.102064076058	40.63	ng/ml	NA
Vaidyanathan2006	NA	valsartan	19.0	ALI300V	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone2	1.0	hr	NA	251.0	326.84	330.578895878125	75.84	ng/ml	NA
Vaidyanathan2006	NA	valsartan	19.0	ALI300V	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone2	2.0	hr	NA	233.82	284.39	220.429519574852	50.57	ng/ml	NA
Vaidyanathan2006	NA	valsartan	19.0	ALI300V	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone2	4.0	hr	NA	212.11	247.78	155.481925316096	35.67	ng/ml	NA
Vaidyanathan2006	NA	valsartan	19.0	ALI300V	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone2	6.0	hr	NA	139.84	158.8	82.6447239695312	18.96	ng/ml	NA
Vaidyanathan2006	NA	valsartan	19.0	ALI300V	concentration	aliskiren	plasma	LC MS/MS	aliskiren_alone2	8.0	hr	NA	77.5	84.72	31.4712503723637	7.22	ng/ml	NA
