study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Jordo1979	JD	NA	1.0	HCTZ12.5	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz12_5_JD	0.0	hr	0.0	NA	NA	NA	NA	percent	NA
Jordo1979	LB	NA	1.0	HCTZ12.5	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz12_5_LB	0.0	hr	0.0	NA	NA	NA	NA	percent	NA
Jordo1979	US	NA	1.0	HCTZ12.5	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz12_5_US	0.0	hr	0.0	NA	NA	NA	NA	percent	NA
Jordo1979	AH	NA	1.0	HCTZ12.5	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz12_5_AH	0.0	hr	0.0	NA	NA	NA	NA	percent	NA
Jordo1979	LW	NA	1.0	HCTZ12.5	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz12_5_LW	0.0	hr	0.0	NA	NA	NA	NA	percent	NA
Jordo1979	TB	NA	1.0	HCTZ12.5	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz12_5_TB	0.0	hr	0.0	NA	NA	NA	NA	percent	NA
Jordo1979	JD	NA	1.0	HCTZ25	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz25_JD	0.0	hr	0.0	NA	NA	NA	NA	percent	NA
Jordo1979	LB	NA	1.0	HCTZ25	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz25_LB	0.0	hr	0.0	NA	NA	NA	NA	percent	NA
Jordo1979	US	NA	1.0	HCTZ25	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz25_US	0.0	hr	0.0	NA	NA	NA	NA	percent	NA
Jordo1979	AH	NA	1.0	HCTZ25	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz25_AH	0.0	hr	0.0	NA	NA	NA	NA	percent	NA
Jordo1979	LW	NA	1.0	HCTZ25	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz25_LW	0.0	hr	0.0	NA	NA	NA	NA	percent	NA
Jordo1979	TB	NA	1.0	HCTZ25	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz25_TB	0.0	hr	0.0	NA	NA	NA	NA	percent	NA
Jordo1979	JD	NA	1.0	HCTZ12.5	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz12_5_JD	48.0	hr	85.4	NA	NA	NA	NA	percent	NA
Jordo1979	LB	NA	1.0	HCTZ12.5	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz12_5_LB	48.0	hr	51.8	NA	NA	NA	NA	percent	NA
Jordo1979	US	NA	1.0	HCTZ12.5	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz12_5_US	48.0	hr	43.0	NA	NA	NA	NA	percent	NA
Jordo1979	AH	NA	1.0	HCTZ12.5	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz12_5_AH	48.0	hr	62.3	NA	NA	NA	NA	percent	NA
Jordo1979	LW	NA	1.0	HCTZ12.5	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz12_5_LW	48.0	hr	73.8	NA	NA	NA	NA	percent	NA
Jordo1979	TB	NA	1.0	HCTZ12.5	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz12_5_TB	48.0	hr	41.6	NA	NA	NA	NA	percent	NA
Jordo1979	JD	NA	1.0	HCTZ25	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz25_JD	48.0	hr	93.8	NA	NA	NA	NA	percent	NA
Jordo1979	LB	NA	1.0	HCTZ25	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz25_LB	48.0	hr	66.3	NA	NA	NA	NA	percent	NA
Jordo1979	US	NA	1.0	HCTZ25	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz25_US	48.0	hr	96.2	NA	NA	NA	NA	percent	NA
Jordo1979	AH	NA	1.0	HCTZ25	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz25_AH	48.0	hr	47.5	NA	NA	NA	NA	percent	NA
Jordo1979	LW	NA	1.0	HCTZ25	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz25_LW	48.0	hr	93.4	NA	NA	NA	NA	percent	NA
Jordo1979	TB	NA	1.0	HCTZ25	recovery	hydrochlorothiazide	urine	G-L C	recovery_hctz25_TB	48.0	hr	39.4	NA	NA	NA	NA	percent	NA
Jordo1979	JD	NA	1.0	HCTZ12.5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz12_5_JD	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Jordo1979	LB	NA	1.0	HCTZ12.5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz12_5_LB	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Jordo1979	US	NA	1.0	HCTZ12.5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz12_5_US	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Jordo1979	AH	NA	1.0	HCTZ12.5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz12_5_AH	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Jordo1979	LW	NA	1.0	HCTZ12.5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz12_5_LW	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Jordo1979	TB	NA	1.0	HCTZ12.5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz12_5_TB	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Jordo1979	JD	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz25_JD	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Jordo1979	LB	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz25_LB	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Jordo1979	US	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz25_US	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Jordo1979	AH	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz25_AH	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Jordo1979	LW	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz25_LW	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Jordo1979	TB	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz25_TB	0.0	hr	0.0	NA	NA	NA	NA	mg	NA
Jordo1979	JD	NA	1.0	HCTZ12.5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz12_5_JD	48.0	hr	10.675	NA	NA	NA	NA	mg	NA
Jordo1979	LB	NA	1.0	HCTZ12.5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz12_5_LB	48.0	hr	6.475	NA	NA	NA	NA	mg	NA
Jordo1979	US	NA	1.0	HCTZ12.5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz12_5_US	48.0	hr	5.375	NA	NA	NA	NA	mg	NA
Jordo1979	AH	NA	1.0	HCTZ12.5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz12_5_AH	48.0	hr	7.7875	NA	NA	NA	NA	mg	NA
Jordo1979	LW	NA	1.0	HCTZ12.5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz12_5_LW	48.0	hr	9.225	NA	NA	NA	NA	mg	NA
Jordo1979	TB	NA	1.0	HCTZ12.5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz12_5_TB	48.0	hr	5.2	NA	NA	NA	NA	mg	NA
Jordo1979	JD	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz25_JD	48.0	hr	23.45	NA	NA	NA	NA	mg	NA
Jordo1979	LB	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz25_LB	48.0	hr	16.575	NA	NA	NA	NA	mg	NA
Jordo1979	US	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz25_US	48.0	hr	24.05	NA	NA	NA	NA	mg	NA
Jordo1979	AH	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz25_AH	48.0	hr	11.875	NA	NA	NA	NA	mg	NA
Jordo1979	LW	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz25_LW	48.0	hr	23.35	NA	NA	NA	NA	mg	NA
Jordo1979	TB	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_cumulative_hctz25_TB	48.0	hr	9.85	NA	NA	NA	NA	mg	NA
