study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Nilsen1989	NA	volunteers	9.0	CIL5	excretion rate	sodium	urine	NR	excretion_sodium_cil5	0.0	hr	NA	10.7697574111686	NA	NA	NA	mmol/hr	Time -0.50 set to zero
Nilsen1989	NA	volunteers	9.0	CIL5	excretion rate	sodium	urine	NR	excretion_sodium_cil5	0.494100732558934	hr	NA	11.8641456902257	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	CIL5	excretion rate	sodium	urine	NR	excretion_sodium_cil5	1.5032291928159	hr	NA	16.6281749925831	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	CIL5	excretion rate	sodium	urine	NR	excretion_sodium_cil5	3.02858349117962	hr	NA	12.1227663798808	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	CIL5	excretion rate	sodium	urine	NR	excretion_sodium_cil5	5.99039229557954	hr	NA	15.085008786143	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	CIL5	excretion rate	sodium	urine	NR	excretion_sodium_cil5	16.0054770761541	hr	NA	10.8450672082886	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	HCTZ25	excretion rate	sodium	urine	NR	excretion_sodium_hctz25	0.0	hr	NA	8.43036125881466	NA	NA	NA	mmol/hr	Time -0.51 set to zero
Nilsen1989	NA	volunteers	9.0	HCTZ25	excretion rate	sodium	urine	NR	excretion_sodium_hctz25	0.48347748693489	hr	NA	16.3137565896072	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	HCTZ25	excretion rate	sodium	urine	NR	excretion_sodium_hctz25	1.47327643259773	hr	NA	30.5274538442228	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	HCTZ25	excretion rate	sodium	urine	NR	excretion_sodium_hctz25	3.0010269517789	hr	NA	26.7101029233894	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	HCTZ25	excretion rate	sodium	urine	NR	excretion_sodium_hctz25	5.99574385540518	hr	NA	24.12167096465	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	HCTZ25	excretion rate	sodium	urine	NR	excretion_sodium_hctz25	16.0051575800451	hr	NA	10.7533261827061	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	CIL5, HCTZ25	excretion rate	sodium	urine	NR	excretion_sodium_hctz25_cil5	0.0	hr	NA	10.6783587028457	NA	NA	NA	mmol/hr	Time -0.55 set to zero
Nilsen1989	NA	volunteers	9.0	CIL5, HCTZ25	excretion rate	sodium	urine	NR	excretion_sodium_hctz25_cil5	0.496097583240146	hr	NA	19.9375271001163	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	CIL5, HCTZ25	excretion rate	sodium	urine	NR	excretion_sodium_hctz25_cil5	1.50330906684314	hr	NA	39.1511102489787	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	CIL5, HCTZ25	excretion rate	sodium	urine	NR	excretion_sodium_hctz25_cil5	2.99535589584426	hr	NA	32.5816997192998	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	CIL5, HCTZ25	excretion rate	sodium	urine	NR	excretion_sodium_hctz25_cil5	5.99893881649512	hr	NA	25.0390812204751	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	CIL5, HCTZ25	excretion rate	sodium	urine	NR	excretion_sodium_hctz25_cil5	15.9516419817887	hr	NA	10.3867043976357	NA	NA	NA	mmol/hr	NA
Nilsen1989	NA	volunteers	9.0	HCTZ25	excretion rate	hydrochlorothiazide	urine	NR	excretion_hctz25	0.5	hr	NA	0.795110601703465	NA	NA	NA	mg/hr	calculated from Fig4 and Fig5
Nilsen1989	NA	volunteers	9.0	HCTZ25	excretion rate	hydrochlorothiazide	urine	NR	excretion_hctz25	1.5	hr	NA	3.14578972292952	NA	NA	NA	mg/hr	calculated from Fig4 and Fig5
Nilsen1989	NA	volunteers	9.0	HCTZ25	excretion rate	hydrochlorothiazide	urine	NR	excretion_hctz25	3.0	hr	NA	2.69469400080986	NA	NA	NA	mg/hr	calculated from Fig4 and Fig5
Nilsen1989	NA	volunteers	9.0	HCTZ25	excretion rate	hydrochlorothiazide	urine	NR	excretion_hctz25	6.0	hr	NA	1.04672518753903	NA	NA	NA	mg/hr	calculated from Fig4 and Fig5
Nilsen1989	NA	volunteers	9.0	HCTZ25	excretion rate	hydrochlorothiazide	urine	NR	excretion_hctz25	16.0	hr	NA	0.247366217579596	NA	NA	NA	mg/hr	calculated from Fig4 and Fig5
Nilsen1989	NA	volunteers	9.0	CIL5, HCTZ25	excretion rate	hydrochlorothiazide	urine	NR	excretion_hctz25_cil5	0.5	hr	NA	0.798329478459606	NA	NA	NA	mg/hr	calculated from Fig4 and Fig5
Nilsen1989	NA	volunteers	9.0	CIL5, HCTZ25	excretion rate	hydrochlorothiazide	urine	NR	excretion_hctz25_cil5	1.5	hr	NA	3.14744377260591	NA	NA	NA	mg/hr	calculated from Fig4 and Fig5
Nilsen1989	NA	volunteers	9.0	CIL5, HCTZ25	excretion rate	hydrochlorothiazide	urine	NR	excretion_hctz25_cil5	3.0	hr	NA	2.59540984056608	NA	NA	NA	mg/hr	calculated from Fig4 and Fig5
Nilsen1989	NA	volunteers	9.0	CIL5, HCTZ25	excretion rate	hydrochlorothiazide	urine	NR	excretion_hctz25_cil5	6.0	hr	NA	0.999855871190023	NA	NA	NA	mg/hr	calculated from Fig4 and Fig5
Nilsen1989	NA	volunteers	9.0	CIL5, HCTZ25	excretion rate	hydrochlorothiazide	urine	NR	excretion_hctz25_cil5	16.0	hr	NA	0.200641030040562	NA	NA	NA	mg/hr	calculated from Fig4 and Fig5
