study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Koytchev2004	all	53.0	NA	species	53.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Koytchev2004	all	53.0	NA	healthy	53.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Koytchev2004	all	53.0	NA	sex	53.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Koytchev2004	lis	29.0	all	age	29.0	NA	NA	25.6	NA	NA	NA	18.0	40.0	yr	NA
Koytchev2004	lis	29.0	all	weight	29.0	NA	NA	70.8	NA	NA	NA	58.0	90.0	kg	NA
Koytchev2004	lis	29.0	all	bmi	29.0	NA	NA	NA	NA	NA	NA	17.5	28.4	kg/m^2	NA
Koytchev2004	lis	29.0	all	overnight fast	29.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Koytchev2004	lis	29.0	all	smoking	29.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Koytchev2004	hydro	24.0	all	age	24.0	NA	NA	27.0	NA	NA	NA	19.0	40.0	yr	NA
Koytchev2004	hydro	24.0	all	weight	24.0	NA	NA	71.6	NA	NA	NA	61.0	91.0	kg	NA
Koytchev2004	hydro	24.0	all	bmi	24.0	NA	NA	NA	NA	NA	NA	19.0	28.4	kg/m^2	NA
Koytchev2004	hydro	24.0	all	overnight fast	24.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Koytchev2004	hydro	24.0	all	smoking	24.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
