study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25	0.0	hr	NA	13.3093006225215	19.55843843343	6.249137810908499	1.7331989849747216	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25	0.5	hr	NA	58.5131918388816	103.868974038011	45.3557821991294	12.579430642902917	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25	1.0	hr	NA	150.855394948799	265.273053545855	114.41765859705603	31.73374883770913	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25	1.5	hr	NA	150.509577408698	225.930212322049	75.420634913351	20.917920492933582	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25	2.0	hr	NA	168.984234038015	225.943321149635	56.95908711162002	15.797608398812773	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25	2.5	hr	NA	173.442222961023	219.642824219	46.20060125797701	12.813741291761708	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25	3.0	hr	NA	165.44910346884	201.75304150903	36.30393804018999	10.068900777320975	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25	4.0	hr	NA	156.350895756011	188.419961268816	32.069065512805	8.89435846635633	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25	6.0	hr	NA	81.3021441899927	99.6110580482454	18.308913858252694	5.077979054921793	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25	8.0	hr	NA	56.1279987342411	74.1662080960185	18.03820936177739	5.002899136264842	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25	12.0	hr	NA	32.0098290931617	41.3096137771657	9.299784684004003	2.5792961945347006	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25	24.0	hr	NA	15.4152721595564	20.9548232104894	5.539551050933001	1.5363950274761051	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25,FIMA240	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25_kombi	0.0	hr	NA	10.3863394125842	15.1552835044593	4.768944091875101	1.3226671117751327	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25,FIMA240	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25_kombi	0.5	hr	NA	34.7205632287917	56.3434635367824	21.622900307990705	5.997113521900506	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25,FIMA240	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25_kombi	1.0	hr	NA	137.581761281569	210.962632841878	73.380871560309	20.35219192684087	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25,FIMA240	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25_kombi	1.5	hr	NA	159.286355719941	226.463918564946	67.17756284500499	18.631703646028463	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25,FIMA240	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25_kombi	2.0	hr	NA	164.261998005566	205.576256339913	41.31425833434699	11.458513602481041	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25,FIMA240	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25_kombi	2.5	hr	NA	153.036473297519	184.424728262644	31.388254965125014	8.705535594161184	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25,FIMA240	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25_kombi	3.0	hr	NA	150.534968630637	189.737206919745	39.20223828910801	10.872744635718202	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25,FIMA240	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25_kombi	4.0	hr	NA	141.252896969811	187.089747365477	45.836850395666005	12.712854954411203	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25,FIMA240	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25_kombi	6.0	hr	NA	75.3843223696976	97.5164137690006	22.132091399302993	6.138337721034039	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25,FIMA240	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25_kombi	8.0	hr	NA	48.5976218730927	64.3675791781568	15.769957305064104	4.373799205791272	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25,FIMA240	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25_kombi	12.0	hr	NA	25.0980807653619	33.8765151550241	8.778434389662202	2.4346996392479614	ng/ml	NA
Jeon2012	NA	HCTZ_mono	13.0	HCTZ25,FIMA240	concentration	hydrochlorothiazide	plasma	LC MS/MS	hctz25_kombi	24.0	hr	NA	12.8218660061152	17.1437182760097	4.321852269894499	1.1986661510834655	ng/ml	NA
