study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Patel1984	HCTZ25_tab	0	NA	hr	oral	single dose	dosing	tablet	hydrochlorothiazide	25	mg	administered with 240ml water
Patel1984	HCTZ50_tab	0	NA	hr	oral	single dose	dosing	tablet	hydrochlorothiazide	50	mg	administered with 240ml water
Patel1984	HCTZ100_tab	0	NA	hr	oral	single dose	dosing	tablet	hydrochlorothiazide	100	mg	administered with 240ml water
Patel1984	HCTZ200_tab	0	NA	hr	oral	single dose	dosing	tablet	hydrochlorothiazide	200	mg	administered with 240ml water
Patel1984	HCTZ25_sus	0	NA	hr	oral	single dose	dosing	suspension	hydrochlorothiazide	25	mg	administered with 240ml water
Patel1984	HCTZ50_sus	0	NA	hr	oral	single dose	dosing	suspension	hydrochlorothiazide	50	mg	administered with 240ml water
Patel1984	HCTZ100_sus	0	NA	hr	oral	single dose	dosing	suspension	hydrochlorothiazide	100	mg	administered with 240ml water
Patel1984	HCTZ200_sus	0	NA	hr	oral	single dose	dosing	suspension	hydrochlorothiazide	200	mg	administered with 240ml water
