study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Weir1998		all	20	HCTZ25	concentration	hydrochlorothiazide	plasma	HPLC	hctz25	0.0	hr		0.00017726094026529156	32.7257218676944	6.733241534861573e-05		error bars not clearly reported as sd	mole/meter^3	ng/ml
Weir1998		all	20	HCTZ25	concentration	hydrochlorothiazide	plasma	HPLC	hctz25	0.5	hr		0.00028006888981570746	42.7844822139382	0.00013635212053811856		error bars not clearly reported as sd	mole/meter^3	ng/ml
Weir1998		all	20	HCTZ25	concentration	hydrochlorothiazide	plasma	HPLC	hctz25	1.0	hr		0.0005602014509461641	90.6994376698047	0.00025553420986519415		error bars not clearly reported as sd	mole/meter^3	ng/ml
Weir1998		all	20	HCTZ25	concentration	hydrochlorothiazide	plasma	HPLC	hctz25	1.5	hr		0.0006412338108519215	129.38017312188	0.0002066346401368391		error bars not clearly reported as sd	mole/meter^3	ng/ml
Weir1998		all	20	HCTZ25	concentration	hydrochlorothiazide	plasma	HPLC	hctz25	2.0	hr		0.0006349303506916258	134.943451064636	0.0001816436490972825		error bars not clearly reported as sd	mole/meter^3	ng/ml
Weir1998		all	20	HCTZ25	concentration	hydrochlorothiazide	plasma	HPLC	hctz25	3.0	hr		0.0005562856650890092	115.381942250584	0.0001687077603171448		error bars not clearly reported as sd	mole/meter^3	ng/ml
Weir1998		all	20	HCTZ25	concentration	hydrochlorothiazide	plasma	HPLC	hctz25	4.0	hr		0.00040139458007271416	84.5327604726101	0.00011744174005722842		error bars not clearly reported as sd	mole/meter^3	ng/ml
Weir1998		all	20	HCTZ25	concentration	hydrochlorothiazide	plasma	HPLC	hctz25	6.0	hr		0.00028996977925940446	62.235420483983	8.091562916204804e-05		error bars not clearly reported as sd	mole/meter^3	ng/ml
Weir1998		all	20	HCTZ25	concentration	hydrochlorothiazide	plasma	HPLC	hctz25	8.0	hr		0.00022400629717792375	43.703797308397	7.720146913493753e-05		error bars not clearly reported as sd	mole/meter^3	ng/ml
Weir1998		all	20	HCTZ25	concentration	hydrochlorothiazide	plasma	HPLC	hctz25	10.0	hr		0.0001862598194166903	34.2515953749921	7.120575366260195e-05		error bars not clearly reported as sd	mole/meter^3	ng/ml
Weir1998		all	20	HCTZ25	concentration	hydrochlorothiazide	plasma	HPLC	hctz25	12.0	hr		0.00018699203953632083	33.3228028053326	7.505786820500538e-05		error bars not clearly reported as sd	mole/meter^3	ng/ml
Weir1998		all	20	HCTZ25	concentration	hydrochlorothiazide	plasma	HPLC	hctz25	18.0	hr		0.00010859142730691601	18.1177734251595	4.773226229126437e-05		error bars not clearly reported as sd	mole/meter^3	ng/ml
Weir1998		all	20	HCTZ25	concentration	hydrochlorothiazide	plasma	HPLC	hctz25	24.0	hr		7.845367165836311e-05	12.0743034055727	3.789504416231777e-05		error bars not clearly reported as sd	mole/meter^3	ng/ml
