study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Barbhaiya1982a	NA	all	20.0	HCTZ50_MSD	recovery	hydrochlorothiazide	urine	HPLC	recovery_msd	1.0	hr	NA	3.2	NA	3.5	0.782623792124926	percent	cumulative
Barbhaiya1982a	NA	all	20.0	HCTZ50_MSD	recovery	hydrochlorothiazide	urine	HPLC	recovery_msd	2.0	hr	NA	13.5	NA	5.3	1.18511602807489	percent	cumulative
Barbhaiya1982a	NA	all	20.0	HCTZ50_MSD	recovery	hydrochlorothiazide	urine	HPLC	recovery_msd	3.0	hr	NA	24.1	NA	6.1	1.36400146627487	percent	cumulative
Barbhaiya1982a	NA	all	20.0	HCTZ50_MSD	recovery	hydrochlorothiazide	urine	HPLC	recovery_msd	4.0	hr	NA	33.8	NA	8.6	1.92301846064982	percent	cumulative
Barbhaiya1982a	NA	all	20.0	HCTZ50_MSD	recovery	hydrochlorothiazide	urine	HPLC	recovery_msd	6.0	hr	NA	43.5	NA	8.3	1.85593642132483	percent	cumulative
Barbhaiya1982a	NA	all	20.0	HCTZ50_MSD	recovery	hydrochlorothiazide	urine	HPLC	recovery_msd	8.0	hr	NA	50.3	NA	8.5	1.90065778087482	percent	cumulative
Barbhaiya1982a	NA	all	20.0	HCTZ50_MSD	recovery	hydrochlorothiazide	urine	HPLC	recovery_msd	12.0	hr	NA	57.5	NA	10.1	2.25842865727479	percent	cumulative
Barbhaiya1982a	NA	all	20.0	HCTZ50_MSD	recovery	hydrochlorothiazide	urine	HPLC	recovery_msd	24.0	hr	NA	67.5	NA	9.7	2.1689859381748	percent	cumulative
Barbhaiya1982a	NA	all	20.0	HCTZ50_MSD	recovery	hydrochlorothiazide	urine	HPLC	recovery_msd	48.0	hr	NA	74.4	NA	10.2	2.28078933704979	percent	cumulative
Barbhaiya1982a	NA	all	20.0	HCTZ50_Stanlab	recovery	hydrochlorothiazide	urine	HPLC	recovery_stanlab	1.0	hr	NA	2.9	NA	3.0	0.670820393249937	percent	cumulative
Barbhaiya1982a	NA	all	20.0	HCTZ50_Stanlab	recovery	hydrochlorothiazide	urine	HPLC	recovery_stanlab	2.0	hr	NA	13.8	NA	6.6	1.47580486514986	percent	cumulative
Barbhaiya1982a	NA	all	20.0	HCTZ50_Stanlab	recovery	hydrochlorothiazide	urine	HPLC	recovery_stanlab	3.0	hr	NA	24.6	NA	7.4	1.65469030334984	percent	cumulative
Barbhaiya1982a	NA	all	20.0	HCTZ50_Stanlab	recovery	hydrochlorothiazide	urine	HPLC	recovery_stanlab	4.0	hr	NA	34.4	NA	7.1	1.58760826402485	percent	cumulative
