study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Barbhaiya1982a	NA	all	20.0	HCTZ50_MSD	cmax	hydrochlorothiazide	plasma	HPLC	NA	NA	hr	NA	310.0	NA	115.0	NA	ng/ml	NA
Barbhaiya1982a	NA	all	20.0	HCTZ50_MSD	tmax	hydrochlorothiazide	plasma	HPLC	NA	NA	hr	NA	2.1	NA	0.9	NA	hr	NA
Barbhaiya1982a	NA	all	20.0	HCTZ50_MSD	auc measurement	hydrochlorothiazide	plasma	HPLC	NA	NA	hr	NA	2442.0	NA	676.0	NA	ng*hr/ml	NA
Barbhaiya1982a	NA	all	20.0	HCTZ50_MSD	recovery	hydrochlorothiazide	urine	HPLC	NA	48.0	hr	NA	74.4	NA	10.2	NA	percent	NA
Barbhaiya1982a	NA	all	20.0	HCTZ50_MSD	clearance_renal	hydrochlorothiazide	urine	HPLC	NA	NA	hr	NA	289.0	NA	92.0	NA	ml/min	NA
Barbhaiya1982a	NA	all	20.0	HCTZ50_Stanlab	cmax	hydrochlorothiazide	plasma	HPLC	NA	NA	hr	NA	331.0	NA	103.0	NA	ng/ml	NA
Barbhaiya1982a	NA	all	20.0	HCTZ50_Stanlab	tmax	hydrochlorothiazide	plasma	HPLC	NA	NA	hr	NA	2.5	NA	1.1	NA	hr	NA
Barbhaiya1982a	NA	all	20.0	HCTZ50_Stanlab	auc measurement	hydrochlorothiazide	plasma	HPLC	NA	NA	hr	NA	2583.0	NA	580.0	NA	ng*hr/ml	NA
Barbhaiya1982a	NA	all	20.0	HCTZ50_Stanlab	recovery	hydrochlorothiazide	urine	HPLC	NA	48.0	hr	NA	76.8	NA	9.5	NA	percent	NA
Barbhaiya1982a	NA	all	20.0	HCTZ50_Stanlab	clearance_renal	hydrochlorothiazide	urine	HPLC	NA	NA	hr	NA	275.0	NA	67.0	NA	ml/min	NA
