study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Williams1982	all	10	NA	species	10	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Williams1982	all	10	NA	healthy	10	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Williams1982	all	10	NA	sex	10	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Williams1982	all	10	NA	age	10	NA	NA	NA	NA	NA	NA	20.0	35.0	yr	NA
Williams1982	all	10	NA	weight	10	NA	NA	NA	NA	NA	NA	60.0	90.0	kg	NA
Williams1982	all	10	NA	overnight fast	10	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
