study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Williams1982	NA	all	10.0	HCTZ50	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz50	1.0	hr	NA	2.09377269426288	NA	NA	NA	mg/hr	0-2
Williams1982	NA	all	10.0	HCTZ50	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz50	3.0	hr	NA	4.44489832970225	NA	NA	NA	mg/hr	2-4
Williams1982	NA	all	10.0	HCTZ50	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz50	5.0	hr	NA	2.91984386347131	NA	NA	NA	mg/hr	4-6
Williams1982	NA	all	10.0	HCTZ50	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz50	7.0	hr	NA	2.10965867828612	NA	NA	NA	mg/hr	6-8
Williams1982	NA	all	10.0	HCTZ50	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz50	10.0	hr	NA	0.870551924473492	NA	NA	NA	mg/hr	8-12
Williams1982	NA	all	10.0	HCTZ50	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz50	18.0	hr	NA	0.425744371822801	NA	NA	NA	mg/hr	12-24
Williams1982	NA	all	10.0	HCTZ50, IND25	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz50_ind25	1.0	hr	NA	2.68155410312273	NA	NA	NA	mg/hr	0-2
Williams1982	NA	all	10.0	HCTZ50, IND25	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz50_ind25	3.0	hr	NA	3.82534495279593	NA	NA	NA	mg/hr	2-4
Williams1982	NA	all	10.0	HCTZ50, IND25	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz50_ind25	5.0	hr	NA	2.2208605664488	NA	NA	NA	mg/hr	4-6
Williams1982	NA	all	10.0	HCTZ50, IND25	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz50_ind25	7.0	hr	NA	1.53776325344952	NA	NA	NA	mg/hr	6-8
Williams1982	NA	all	10.0	HCTZ50, IND25	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz50_ind25	10.0	hr	NA	0.997639796659404	NA	NA	NA	mg/hr	8-12
Williams1982	NA	all	10.0	HCTZ50, IND25	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz50_ind25	18.0	hr	NA	0.489288307915758	NA	NA	NA	mg/hr	12-24
Williams1982	NA	all	10.0	HCTZ100	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz100	1.0	hr	NA	4.93736383442265	NA	NA	NA	mg/hr	0-2
Williams1982	NA	all	10.0	HCTZ100	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz100	3.0	hr	NA	6.76425199709513	NA	NA	NA	mg/hr	2-4
Williams1982	NA	all	10.0	HCTZ100	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz100	5.0	hr	NA	4.55610021786492	NA	NA	NA	mg/hr	4-6
Williams1982	NA	all	10.0	HCTZ100	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz100	7.0	hr	NA	2.96750181554103	NA	NA	NA	mg/hr	6-8
Williams1982	NA	all	10.0	HCTZ100	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz100	10.0	hr	NA	1.36301742919389	NA	NA	NA	mg/hr	8-12
Williams1982	NA	all	10.0	HCTZ100	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz100	18.0	hr	NA	0.711692084241102	NA	NA	NA	mg/hr	12-24
Williams1982	NA	all	10.0	HCTZ100, IND25	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz100_ind25	1.0	hr	NA	5.77932098765432	NA	NA	NA	mg/hr	0-2
Williams1982	NA	all	10.0	HCTZ100, IND25	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz100_ind25	3.0	hr	NA	6.954883805374	NA	NA	NA	mg/hr	2-4
Williams1982	NA	all	10.0	HCTZ100, IND25	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz100_ind25	5.0	hr	NA	3.92066085693536	NA	NA	NA	mg/hr	4-6
Williams1982	NA	all	10.0	HCTZ100, IND25	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz100_ind25	7.0	hr	NA	2.44326434277414	NA	NA	NA	mg/hr	6-8
Williams1982	NA	all	10.0	HCTZ100, IND25	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz100_ind25	10.0	hr	NA	1.66485112563543	NA	NA	NA	mg/hr	8-12
Williams1982	NA	all	10.0	HCTZ100, IND25	excretion rate	hydrochlorothiazide	urine	HPLC	excretion_hctz100_ind25	18.0	hr	NA	0.934095860566447	NA	NA	NA	mg/hr	12-24
Williams1982	NA	all	10.0	HCTZ50	urinary volume rate	h2o	urine	NR	diuresis_hctz50	-23.0	hr	NA	125.228128924236	NA	NA	NA	ml/hr	0-2
Williams1982	NA	all	10.0	HCTZ50	urinary volume rate	h2o	urine	NR	diuresis_hctz50	-21.0	hr	NA	144.60652992884	NA	NA	NA	ml/hr	2-4
Williams1982	NA	all	10.0	HCTZ50	urinary volume rate	h2o	urine	NR	diuresis_hctz50	-19.0	hr	NA	156.816659690246	NA	NA	NA	ml/hr	4-6
Williams1982	NA	all	10.0	HCTZ50	urinary volume rate	h2o	urine	NR	diuresis_hctz50	-17.0	hr	NA	140.966931770615	NA	NA	NA	ml/hr	6-8
Williams1982	NA	all	10.0	HCTZ50	urinary volume rate	h2o	urine	NR	diuresis_hctz50	-14.0	hr	NA	131.226454583507	NA	NA	NA	ml/hr	8-12
