study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Jeon2012		FIMA_mono	16.0	FIMA240,HCTZ25	concentration	renin	plasma	RIA	pra_fima240_kombi	0.0	hr		39.7752808988764	55.9550561797753	16.179775280898895	4.044943820224724	plasma renin activity determined by RIA of angiotensin-I	ng/ml	ng/ml
Jeon2012		FIMA_mono	16.0	FIMA240,HCTZ25	concentration	renin	plasma	RIA	pra_fima240_kombi	6.0	hr		74.8314606741573	93.0337078651685	18.2022471910112	4.550561797752799		ng/ml	ng/ml
Jeon2012		FIMA_mono	16.0	FIMA240,HCTZ25	concentration	renin	plasma	RIA	pra_fima240_kombi	8.0	hr		63.0337078651685	78.9887640449438	15.955056179775305	3.988764044943826		ng/ml	ng/ml
Jeon2012		FIMA_mono	16.0	FIMA240,HCTZ25	concentration	renin	plasma	RIA	pra_fima240_kombi	24.0	hr		41.4606741573034	53.1460674157303	11.6853932584269	2.9213483146067247		ng/ml	ng/ml
