study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O250	recovery	hydrochlorothiazide	urine	HPLC	recovery_hctz50_fast250	0.0	hr	NA	0.0	NA	NA	NA	percent	error bars unidentifiable
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O250	recovery	hydrochlorothiazide	urine	HPLC	recovery_hctz50_fast250	1.0	hr	NA	1.1300824113281	NA	NA	NA	percent	error bars unidentifiable
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O250	recovery	hydrochlorothiazide	urine	HPLC	recovery_hctz50_fast250	6.0	hr	NA	45.469387755102	51.1020408163265	5.6326530612245	1.99144358783151	percent	NA
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O250	recovery	hydrochlorothiazide	urine	HPLC	recovery_hctz50_fast250	8.0	hr	NA	52.8163265306123	59.3061224489796	6.4897959183673	2.29448935119715	percent	NA
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O250	recovery	hydrochlorothiazide	urine	HPLC	recovery_hctz50_fast250	12.0	hr	NA	59.5510204081633	66.2857142857143	6.734693877551	2.38107385501592	percent	NA
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O250	recovery	hydrochlorothiazide	urine	HPLC	recovery_hctz50_fast250	24.0	hr	NA	69.3469387755102	77.4285714285714	8.08163265306121	2.8572886260191	percent	NA
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O250	recovery	hydrochlorothiazide	urine	HPLC	recovery_hctz50_fast250	48.0	hr	NA	75.7142857142857	83.9183673469388	8.2040816326531	2.9005808779285	percent	NA
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O250	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz50_fast250	0.0	hr	NA	0.0592733360481361	NA	NA	NA	mg	error bars unidentifiable
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O250	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz50_fast250	1.0	hr	NA	0.620786389756119	NA	NA	NA	mg	error bars unidentifiable
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O250	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz50_fast250	6.0	hr	NA	22.4032586558045	25.213849287169	2.8105906313645	0.993693847288609	mg	NA
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O250	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz50_fast250	8.0	hr	NA	26.0692464358452	29.3075356415479	3.2382892057027	1.14490812839779	mg	NA
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O250	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz50_fast250	12.0	hr	NA	29.4297352342159	32.7902240325866	3.3604887983707	1.18811220871468	mg	NA
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O250	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz50_fast250	24.0	hr	NA	34.3177189409369	38.3503054989817	4.0325865580448	1.4257346504576	mg	NA
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O250	cumulative amount	hydrochlorothiazide	urine	HPLC	amount_cumulative_hctz50_fast250	48.0	hr	NA	37.4949083503055	41.5885947046843	4.0936863543788	1.44733669061604	mg	NA
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O20	recovery	hydrochlorothiazide	urine	HPLC	recovery_hctz50_fast20	0.0	hr	NA	0.0	NA	NA	NA	percent	error bars unidentifiable
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O20	recovery	hydrochlorothiazide	urine	HPLC	recovery_hctz50_fast20	1.0	hr	NA	1.1300824113281	NA	NA	NA	percent	error bars unidentifiable
Barbhaiya1982	NA	all	8.0	fasting, HCTZ50, H2O20	recovery	hydrochlorothiazide	urine	HPLC	recovery_hctz50_fast20	6.0	hr	NA	41.1836734693878	35.1836734693878	6.0	2.12132034355964	percent	NA
