study	name	time	time_end	time_unit	route	application	measurement_type	form	substance	value	unit	comments
Beermann1976	HCTZ5_po	0	NA	hr	oral	single dose	dosing	suspension	C14-hydrochlorothiazide	5	mg	dissolved in 100ml H2O and 5mg polyethylene-glycol, administered through nasal tube
Beermann1976	HCTZ35_iv	0	NA	hr	iv	single dose	dosing	solution	C14-hydrochlorothiazide	35	mg	dissolved in 25 ml 0.1 M NaHCO3 
Beermann1976	HCTZ1_iv	0	NA	hr	iv	single dose	dosing	solution	C14-hydrochlorothiazide	1	mg	dissolved in 10 ml 0.1 M NaHCO3 
Beermann1976	HCTZ75_po	0	NA	hr	oral	single dose	dosing	tablet	hydrochlorothiazide	75	mg	administered orally without tube
Beermann1976	HCTZ50_po	0	NA	hr	oral	single dose	dosing	capsule	C14-hydrochlorothiazide	50	mg	administered orally without tube
