study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Beermann1977a	HD	NA	1.0	HCTZ25	concentration	hydrochlorothiazide	plasma	G-L C	hctz25_HD	0.0	hr	0.0	NA	NA	NA	NA	ng/ml	NA
Beermann1977a	HD	NA	1.0	HCTZ25	concentration	hydrochlorothiazide	plasma	G-L C	hctz25_HD	0.5	hr	5.95911758781185	NA	NA	NA	NA	ng/ml	NA
Beermann1977a	HD	NA	1.0	HCTZ25	concentration	hydrochlorothiazide	plasma	G-L C	hctz25_HD	1.0	hr	9.85787897048056	NA	NA	NA	NA	ng/ml	NA
Beermann1977a	HD	NA	1.0	HCTZ25	concentration	hydrochlorothiazide	plasma	G-L C	hctz25_HD	1.5	hr	29.9225885475997	NA	NA	NA	NA	ng/ml	NA
Beermann1977a	HD	NA	1.0	HCTZ25	concentration	hydrochlorothiazide	plasma	G-L C	hctz25_HD	2.0	hr	74.892083706612	NA	NA	NA	NA	ng/ml	NA
Beermann1977a	HD	NA	1.0	HCTZ25	concentration	hydrochlorothiazide	plasma	G-L C	hctz25_HD	3.0	hr	101.666673611214	NA	NA	NA	NA	ng/ml	NA
Beermann1977a	HD	NA	1.0	HCTZ25	concentration	hydrochlorothiazide	plasma	G-L C	hctz25_HD	4.0	hr	70.7536235072853	NA	NA	NA	NA	ng/ml	NA
Beermann1977a	HD	NA	1.0	HCTZ25	concentration	hydrochlorothiazide	plasma	G-L C	hctz25_HD	5.0	hr	31.939116804862	NA	NA	NA	NA	ng/ml	NA
Beermann1977a	HD	NA	1.0	HCTZ25	concentration	hydrochlorothiazide	plasma	G-L C	hctz25_HD	6.0	hr	9.75631609074245	NA	NA	NA	NA	ng/ml	NA
Beermann1977a	HD	NA	1.0	HCTZ25	concentration	hydrochlorothiazide	plasma	G-L C	hctz25_HD	7.0	hr	6.88625388024362	NA	NA	NA	NA	ng/ml	NA
Beermann1977a	MLL	NA	1.0	HCTZ25	concentration	hydrochlorothiazide	plasma	G-L C	hctz25_MLL	0.0	hr	0.0	NA	NA	NA	NA	ng/ml	NA
Beermann1977a	MLL	NA	1.0	HCTZ25	concentration	hydrochlorothiazide	plasma	G-L C	hctz25_MLL	0.5	hr	15.4159369284227	NA	NA	NA	NA	ng/ml	NA
Beermann1977a	MLL	NA	1.0	HCTZ25	concentration	hydrochlorothiazide	plasma	G-L C	hctz25_MLL	1.0	hr	85.2022625872325	NA	NA	NA	NA	ng/ml	NA
