study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Beermann1977a	all	8	NA	species	8	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Beermann1977a	all	8	NA	sex	8	NA	MF	NA	NA	NA	NA	NA	NA	NA	NA
Beermann1977a	all	8	NA	age	8	NA	NA	NA	NA	NA	NA	18.0	32.0	yr	NA
Beermann1977a	all	8	NA	healthy	8	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Beermann1977a	all	8	NA	overnight fast	8	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
