study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Beermann1977a	NA	all	8.0	HCTZ12_5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ12_5_mean	48.0	hr	NA	8.5	10.5	2.0	NA	mg	NA
Beermann1977a	NA	all	8.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ25_mean	48.0	hr	NA	17.9	22.1	4.2	NA	mg	NA
Beermann1977a	NA	all	8.0	HCTZ50	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ50_mean	48.0	hr	NA	32.4	41.0	8.6	NA	mg	NA
Beermann1977a	NA	all	8.0	HCTZ75	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ75_mean	48.0	hr	NA	48.9	56.5	7.6	NA	mg	NA
Beermann1977a	IJ	NA	1.0	HCTZ12_5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ12_5_IJ	48.0	hr	8.9	NA	NA	NA	NA	mg	NA
Beermann1977a	YO	NA	1.0	HCTZ12_5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ12_5_YO	48.0	hr	11.7	NA	NA	NA	NA	mg	NA
Beermann1977a	MLL	NA	1.0	HCTZ12_5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ12_5_MLL	48.0	hr	8.4	NA	NA	NA	NA	mg	NA
Beermann1977a	ACL	NA	1.0	HCTZ12_5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ12_5_ACL	48.0	hr	6.0	NA	NA	NA	NA	mg	NA
Beermann1977a	KCL	NA	1.0	HCTZ12_5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ12_5_KCL	48.0	hr	6.9	NA	NA	NA	NA	mg	NA
Beermann1977a	LE	NA	1.0	HCTZ12_5	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ12_5_LE	48.0	hr	8.9	NA	NA	NA	NA	mg	NA
Beermann1977a	IJ	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ25_IJ	48.0	hr	12.3	NA	NA	NA	NA	mg	NA
Beermann1977a	YO	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ25_YO	48.0	hr	12.2	NA	NA	NA	NA	mg	NA
Beermann1977a	MLL	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ25_MLL	48.0	hr	17.8	NA	NA	NA	NA	mg	NA
Beermann1977a	ACL	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ25_ACL	48.0	hr	17.0	NA	NA	NA	NA	mg	NA
Beermann1977a	HD	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ25_HD	48.0	hr	20.2	NA	NA	NA	NA	mg	NA
Beermann1977a	KCL	NA	1.0	HCTZ25	cumulative amount	hydrochlorothiazide	urine	G-L C	amount_HCTZ25_KCL	48.0	hr	23.8	NA	NA	NA	NA	mg	NA
