study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Howes1991	NA	all	12.0	HCTZ25	blood pressure systolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	12.0	NA	5.0	NA	mmHg	NA
Howes1991	NA	all	12.0	HCTZ25	blood pressure systolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	13.0	NA	8.0	NA	mmHg	NA
Howes1991	NA	all	12.0	HCTZ25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	8.0	NA	4.0	NA	mmHg	NA
Howes1991	NA	all	12.0	HCTZ25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	9.0	NA	4.0	NA	mmHg	NA
Howes1991	NA	all	12.0	ENA10 	blood pressure systolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	20.0	NA	6.0	NA	mmHg	NA
Howes1991	NA	all	12.0	ENA10 	blood pressure systolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	22.0	NA	11.0	NA	mmHg	NA
Howes1991	NA	all	12.0	ENA10 	blood pressure diastolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	15.0	NA	5.0	NA	mmHg	NA
Howes1991	NA	all	12.0	ENA10 	blood pressure diastolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	15.0	NA	6.0	NA	mmHg	NA
Howes1991	NA	all	12.0	ENA10, HCTZ25	blood pressure systolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	19.0	NA	10.0	NA	mmHg	multi
Howes1991	NA	all	12.0	ENA10, HCTZ25	blood pressure systolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	16.0	NA	8.0	NA	mmHg	multi
Howes1991	NA	all	12.0	ENA10, HCTZ25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	16.0	NA	6.0	NA	mmHg	multi
Howes1991	NA	all	12.0	ENA10, HCTZ25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	13.0	NA	6.0	NA	mmHg	multi
Howes1991	NA	all	12.0	ENA10, HCTZ25	blood pressure systolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	16.0	NA	9.0	NA	mmHg	combi
Howes1991	NA	all	12.0	ENA10, HCTZ25	blood pressure systolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	22.0	NA	7.0	NA	mmHg	combi
Howes1991	NA	all	12.0	ENA10, HCTZ25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	13.0	NA	5.0	NA	mmHg	combi
Howes1991	NA	all	12.0	ENA10, HCTZ25	blood pressure diastolic (change)	NA	NA	sphygmomanometer	NA	NA	NA	NA	18.0	NA	5.0	NA	mmHg	combi
