study	group	count	intervention	measurement_type	substance	tissue	method	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Devineni2014	all	30.0	CAN300	auc_end	canagliflozin	plasma	LC MS/MS	24.0	hr	25112.0	NA	NA	NA	6071.0	NA	NA	ng/ml*hr	NA
Devineni2014	all	30.0	CAN300	cmax	canagliflozin	plasma	LC MS/MS	NA	NA	3820.0	NA	NA	NA	767.0	NA	NA	ng/ml 	NA
Devineni2014	all	30.0	CAN300	tmax	canagliflozin	plasma	LC MS/MS	NA	NA	NA	1.0	1.0	1.5	NA	NA	NA	hr	NA
Devineni2014	all	30.0	HCTZ25	auc_end	hydrochlorothiazide	plasma	LC MS/MS	24.0	hr	1056.0	NA	NA	NA	184.0	NA	NA	ng/ml*hr	NA
Devineni2014	all	30.0	HCTZ25	cmax	hydrochlorothiazide	plasma	LC MS/MS	NA	NA	154.0	NA	NA	NA	33.6	NA	NA	ng/ml 	NA
Devineni2014	all	30.0	HCTZ25	tmax	hydrochlorothiazide	plasma	LC MS/MS	NA	NA	NA	1.5	0.5	3.0	NA	NA	NA	hr	NA
